Age,Fare,Embarked,Cabin,Survived,Sex
12.615422595702505,7.524108711452989,S,B231,0,male
27.143039817856113,13.54984691678864,S,D53,0,female
31.53506856403612,22.56081914586118,S,,0,female
64.23182203082483,44.11885047201883,S,C152,0,male
10.717580822714856,49.82378642609503,S,,0,male
50.60820393086187,69.5662641339617,C,C66,0,male
,22.008529401836018,S,C30,0,male
35.756406852223485,34.27157943669381,C,,0,female
31.656870787434862,7.256349842723938,S,,0,male
36.226175454733266,27.137515360063485,C,,0,female
27.84840853893175,9.46229665508329,Q,,0,female
50.35670254040441,19.225212390898072,S,C67,0,male
23.609403980853887,167.48384053788828,S,,0,male
45.85128401050947,24.840812486665126,S,A185,0,female
20.97886031701768,10.971826352998704,S,,0,female
29.15647415038198,26.721067632344567,C,C162,0,female
14.99252426793693,13.985867694545188,Q,D211,0,male
36.37033208486528,10.252064713779689,C,,0,male
50.23176339697147,87.54891566857734,Q,,0,female
28.917013482508043,42.38389344069759,S,,0,female
,,S,,1,male
14.395362517049024,15.26745894134408,S,D87,0,female
,16.1585183385651,C,D46,0,male
7.700880363898612,59.12993477717237,S,,0,female
17.21970818593642,24.893439039607355,S,,1,female
33.1750046455279,5.0,Q,C67,0,female
48.46618476837955,109.36128701570807,S,,0,female
69.32895205721304,,S,B49,0,female
21.78780880900739,25.542872221583387,S,,0,female
50.09420219303616,42.97791458320041,S,,1,female
33.41253472562307,,S,,0,male
27.88253294555074,33.8803781916057,S,A229,0,male
36.05632232416613,14.930312955391228,S,A171,0,male
30.866830771519428,8.49215905140582,C,F88,0,female
31.54554015857106,24.43857794444165,S,,0,female
24.28333572042663,54.71458207320475,C,,1,female
10.42646476281609,12.762844919404506,C,,1,female
8.389247164690858,12.065898930872436,C,,0,male
39.14542836593718,47.2150870433371,Q,A227,0,female
26.126198738800014,14.584048404739091,S,,0,female
21.654755404813667,15.06852393079353,S,C133,0,male
30.11907877412415,,S,,1,female
,19.192379770625244,S,,0,male
32.52509520236958,6.675561581908797,C,,0,male
,13.769581515132929,S,,1,female
47.16810137908529,23.600257273645603,S,,0,male
52.10859704174285,23.482760479569453,S,E248,0,female
36.92379317451994,45.177317551736216,Q,E31,0,female
43.63128915881726,72.78970683203741,S,,1,female
,57.901217538988256,S,,0,male
45.82139042966319,38.10161496822402,Q,,0,female
,18.099526658449662,C,,0,female
38.37685865904836,12.985737645763532,S,,0,male
37.27524802685104,20.338484973261664,S,,0,male
14.63727255634139,30.26237339942179,C,,0,male
39.8101241960342,35.707346744357366,S,E27,0,female
,31.06743030831523,Q,E66,0,male
,18.45208126908259,C,F20,1,female
48.249910949313225,34.841303594527425,C,,1,female
41.763082277718766,,C,,0,male
50.823576055602075,37.19269119962172,Q,,0,male
26.196558628377907,19.64044305313795,S,,1,female
,11.20439279501348,S,E175,0,female
26.6338792410152,11.019900773099927,C,,0,male
31.42843816136804,12.467779338056896,S,,0,female
31.105842028760136,24.045614702480428,C,,0,male
45.871526702593826,28.900607841901245,S,D70,0,male
24.94221404995176,7.4620291215580945,S,,0,female
34.92848260524094,14.114511099308684,S,B179,1,female
16.159219907915514,23.814623522618355,C,,0,male
36.30444189261338,,S,,0,male
30.043519702598914,27.21403702121754,S,C245,0,female
19.502613264016755,16.196581417496628,S,,0,male
26.69838892955206,12.104845292327964,S,,0,female
27.421539548786896,20.84770359215921,C,,0,male
26.217828189280652,26.432550673287498,Q,,0,male
54.79877739174757,11.08984428250816,C,C15,0,female
,16.948364409066123,C,,0,male
26.585454457517272,27.86509594196487,S,,0,male
0.6356865934580167,11.781575014180005,Q,,0,female
17.48109707228732,6.293832664030758,Q,A177,0,female
26.31697205761106,6.85102521855282,C,B10,0,male
20.398062533527,14.989716437535844,S,,0,female
49.34390630728916,7.981347098783649,S,,1,female
27.690871144452938,15.746130827985095,S,,0,male
48.03821949045553,,S,A133,0,male
30.86386487670515,7.652107718267618,S,,1,female
30.521189709902075,16.48047923686894,Q,C142,0,female
28.756849732024985,89.35464153001223,S,,1,female
30.053147522700428,26.72744815344386,S,,0,male
54.06313004269803,,Q,A104,0,female
0.4,17.996587486446657,Q,,0,male
1.9783595778584964,,S,,0,female
22.395608365214407,65.8276755810667,S,D32,1,female
30.203390347125964,13.851623898729082,C,A215,1,female
,11.818579203201658,Q,,0,male
36.623220772384656,7.650981092903731,C,,0,female
24.620557219672015,21.588639402862935,S,,0,female
44.266611705384676,7.508373325084448,C,,0,female
44.422735644138236,14.517461446807301,C,,0,male
32.576809637801915,10.632566379724492,S,,0,female
43.47720601481578,42.60137190774247,S,A9,0,male
33.817033688049804,14.071092686504546,Q,,0,female
22.13923762503963,26.518728775340637,C,,0,male
39.76943574600006,6.53475985454529,S,,0,female
31.548583716101486,22.022284403316842,C,,1,female
30.018757854562818,8.65197644761531,C,F232,0,male
,14.910207567617048,S,,0,female
0.4,94.42839307044734,S,,0,male
,38.57182408972791,S,D78,0,male
13.381014030758818,18.35883980997903,Q,,0,male
24.914350934036722,188.53041315070257,S,,0,female
26.43548562327558,10.584362930799427,C,,0,male
8.897440931177336,45.406327494104616,S,,0,female
16.207787547648433,6.869751131700657,Q,,0,male
17.948216500670018,16.932825404114563,Q,,0,male
64.40393728906248,7.818925764664899,Q,,1,female
55.22438726846005,24.048993384551387,Q,,0,male
24.23550815241491,20.888090781707483,S,,0,female
24.909833935704814,16.193900201666306,S,,0,male
,43.139537396186554,S,,0,female
3.286174214846265,13.504604736764463,C,,1,male
28.363677390280664,25.249244221841018,S,,1,male
,35.67279873586993,S,A96,0,female
28.812092556731862,7.111727299578623,S,,0,female
7.597118113391316,11.894902664481705,C,,0,female
19.332357583656393,20.857272265021,S,D84,0,female
32.08077933423963,31.221513535848096,S,F153,0,male
35.12693436897512,54.318585139663014,S,,0,female
35.8446074223882,17.26850187058262,S,,0,female
11.513154221801479,,Q,,1,male
41.965600221897866,10.904578848274232,C,,0,male
18.797036247574095,25.30466749088831,C,,0,male
38.86001080450229,16.313903152763967,S,,0,female
29.851058527345295,,S,A46,0,male
10.73057501290873,18.80791977728539,C,,1,female
25.573232135863368,29.551651879678182,S,,0,male
35.11509238889275,13.536484731629603,C,A146,0,male
38.581515326644386,11.698835860651904,Q,,0,female
28.02616943577814,27.172540700051666,S,B16,0,female
51.44490446841474,5.0,C,,0,female
44.10515079381182,13.163202909124008,S,,0,male
,8.97177331413052,S,,1,female
,46.63170880125326,S,B162,1,female
57.07310879263461,14.751533835398968,C,B47,0,female
57.44678441096238,13.565078313711782,Q,C122,0,male
12.808001668485035,19.413413803754462,S,E164,1,female
17.02853644379989,13.23995696431979,C,C195,0,female
50.788863014273915,15.152208384598008,S,,0,female
15.184065288273079,21.49837363301219,S,,1,female
11.484424133916495,14.947913066008853,C,,1,male
23.193282170213344,14.873004384547857,C,,0,female
35.8831739326442,9.903513848934368,C,B175,1,female
28.56644610744465,8.956247931476234,Q,,0,female
20.89210931432171,20.95643645027884,S,,0,male
20.561025535856874,,S,,1,female
,7.3912018180642205,S,,1,male
17.686865198774804,,C,,0,male
61.94286028186487,34.28929985343956,S,F142,0,male
34.16515499659777,39.736986219624555,S,B178,1,female
42.41462676166634,,C,,0,male
23.15291544633507,31.373308078162957,S,,0,male
,92.71387068491116,C,,1,male
20.010244260815032,16.26368778396219,Q,,0,female
0.4,9.660215431539033,S,,0,female
10.707870124129872,6.863092087106027,S,,0,female
4.6513384802744735,68.64661007452396,Q,,0,female
,69.27964091125112,C,,0,male
13.26497435982656,10.514762063923893,S,,0,female
48.549379511342835,12.071839560075185,C,,0,male
29.377893652139036,16.00988387540124,S,,0,male
,47.3222132740281,C,,0,male
35.753756076612255,8.1570979396097,S,D210,0,female
40.95582356001223,5.070129362572041,S,,0,male
17.387442065735947,91.5843250925951,C,F2,1,female
37.33531335869739,24.99463747461213,S,,0,female
40.20199927704084,27.60755077586681,Q,,0,female
21.9269379087283,17.39922728558587,C,,0,male
37.83356518862633,27.82818752075692,Q,D215,1,female
37.92662862004766,,S,,0,female
22.30626330417884,11.14906461324013,S,F225,0,male
14.28124194820607,21.619820705105393,S,,0,male
13.422203353424187,5.0,S,E243,1,male
,16.25235254553223,S,D151,0,male
34.578138163050404,15.565936058563558,S,C142,0,female
18.904638373589197,16.25038884861109,S,,0,male
30.37219477856538,13.65687058454619,Q,,0,female
37.987518505938795,10.002906011101302,S,,0,male
38.65467000531421,5.610151389439598,S,,0,female
51.726321681714836,22.227337117566414,C,,0,female
47.87773165077261,,S,B159,0,male
15.981919941408382,7.66989493723415,C,,0,male
53.57020693353232,20.98427586627102,C,,0,male
22.566328936219993,16.338672821343273,C,,1,female
44.62821937436198,14.545522784175532,C,,0,female
30.951812764715243,5.0,C,D177,0,female
24.229908701602454,,Q,E121,0,male
,8.472827446631856,S,,0,male
27.598096856971125,20.99510212523408,S,,0,female
8.168634705721475,11.406827613600893,C,,0,male
43.542189301798814,15.300590733969559,S,,0,male
51.23509719994947,44.997401525483696,S,,0,male
18.843246149846337,29.140610192023754,C,,0,female
34.22759039526979,44.30191758257449,S,,0,male
19.844518691888343,25.311778638665146,S,,1,female
21.201213778084945,26.504128386772337,C,,1,female
40.8429258541152,5.773062485921267,S,A87,0,male
29.460464334192224,16.0825125442004,S,C55,0,male
,17.159702339149742,C,,0,male
23.248745298159104,47.302605296551405,C,,0,male
,14.092453910435136,S,,1,female
31.36378778140895,,S,,0,female
41.14089213641927,23.524210859768502,S,,0,male
23.739792797380744,45.16726560524744,C,,1,male
,18.29045140245811,S,B218,1,female
28.383015689814915,35.853846805240416,Q,,0,female
,6.089673124258644,C,,0,male
39.26914148414454,6.4895059105975275,S,C38,1,female
39.1034860780971,5.0,C,B227,0,male
38.30976572867793,34.819914630284224,Q,A52,0,female
51.51751915484702,32.18713557609441,Q,A32,0,female
50.29082721730825,37.629160752140685,C,E197,0,female
24.750774342112106,12.501475970850358,S,,0,female
35.2227324580785,13.538217877442303,C,E100,0,male
21.269590350385023,18.453732437024964,C,F137,0,male
30.326974425603776,55.17938989324431,S,,0,male
21.603507712335894,65.73816726661947,S,,1,male
52.68098432790472,35.01112761752152,Q,,0,female
35.09177410480148,25.32301857930853,S,,0,male
26.94759220653809,51.15027600575861,S,,0,male
46.710660005989276,16.792129256530878,S,,0,female
0.4,15.276885411912096,S,,0,male
1.8025636718859435,18.351008196325402,S,,0,male
41.14174117307684,10.123909883876959,S,D112,0,female
30.846558273643154,17.769676638223892,S,D79,0,female
33.50624820365065,9.187229016959252,S,C246,0,female
11.430454553540319,41.161587253384155,S,,1,female
,29.387845594827443,S,C233,0,female
58.04913174561879,54.636036723208115,S,,0,female
41.53879467714208,6.420538790665039,S,,0,male
32.37589163199937,76.03455156613141,S,,0,male
23.853245258530873,6.68099688265449,C,,0,female
24.475980073828488,8.681413381978668,S,A22,0,female
,13.006183746799852,C,,0,male
33.60696589289625,50.169360130017736,S,B3,0,male
41.836763518745954,23.521183674479587,S,A210,0,female
7.941329419611388,,S,,1,male
20.740163507704576,,S,,0,male
13.79549514873209,7.666386587568995,C,F116,0,female
16.48508327267731,,C,F172,0,female
30.748742775506603,35.12971953922979,S,B170,1,male
0.8183698301613589,51.765052735442985,S,D73,1,female
38.599786136998894,26.51664605715503,S,E200,0,female
40.55397097907155,5.0,Q,E205,0,male
26.484563767483227,8.404707345200624,S,,1,female
0.4,27.810396179822092,S,B16,1,female
16.050139235966544,15.505550899062307,S,E112,0,male
47.26062707743775,13.582886070483958,Q,,0,male
0.4,9.278883848119126,Q,,0,female
25.134672229290732,38.99029219978415,S,E51,0,male
13.479989101458374,27.641958288479596,S,,0,female
41.26398422218771,28.52651073220631,C,F191,0,male
20.54840466999154,12.89034299327612,S,,0,female
35.65535629029856,22.72354090109874,S,,0,female
37.916445868367305,7.873987079886184,S,,0,male
55.70716175622028,18.340659272114422,S,,0,male
27.158812788544818,5.0,S,,0,female
35.26462117471656,6.7014150300046476,C,,1,female
9.209223292215896,16.02871352233165,C,,0,male
46.665789886112414,105.90926133718625,S,,0,female
19.352876127000894,5.694380712125007,S,,0,male
22.14944170277156,8.410606477371838,S,,0,female
29.68853087211105,23.376759794916364,Q,A60,0,male
8.119619165242106,69.31047396283009,S,,0,male
33.20278040500513,23.13902874494225,S,,1,female
43.54452782095015,32.8351404346094,S,,0,female
34.10107352896208,,S,D36,0,female
,14.049192035308128,S,A32,0,male
,21.274922814184542,S,E96,0,male
40.38840464171287,12.669498686255366,C,A201,0,male
3.7081572764772908,33.347691084035425,S,F95,0,male
14.953275806552004,6.524795885071533,C,,0,female
42.27161045714128,37.44940877528353,C,,1,male
33.78133607876201,20.6459486445537,S,,1,female
35.767602149774554,17.282516645511578,C,,0,male
56.032927306726364,6.359252302045227,Q,,0,male
36.55973889908684,10.1162994460617,S,F75,0,male
39.21043214606451,46.48157656556932,C,,0,male
,17.356736490419813,C,,0,male
27.00673618673313,24.40721843654017,C,F152,1,male
18.82964130934107,10.85176338429728,S,B45,0,female
35.989149575459855,19.681158458290597,S,,0,male
36.14587441144453,7.686715401388641,S,,1,female
22.625984512753085,21.54012722150212,S,E220,0,male
15.546441726232135,26.0351781183922,S,,0,female
,25.1392484727399,Q,,0,male
34.57580858543232,10.670582100049815,S,D134,0,male
19.748004660370942,15.80876149166278,S,B156,0,male
42.82302423191438,29.254572966329523,S,,0,female
28.471967878141317,17.32228258295873,S,,0,male
26.45965975155036,16.42634145153234,C,E216,0,male
,76.1288520230513,C,C153,0,female
11.913648244756342,10.322310460156249,S,,0,female
34.936780854840414,42.78950779945497,S,,1,female
56.78136730824453,8.950626551105126,S,,0,male
36.52648727076235,31.76441887485301,Q,,0,female
24.733030547031497,,S,B93,1,female
,14.051714143865347,S,B192,0,male
,8.56570296884945,S,,0,male
26.444522507331065,5.056612321168318,S,E139,0,female
24.710708541384193,13.058255560459774,S,,0,female
42.82836017504393,29.030675696502023,Q,,0,male
5.735072555074236,9.446651027117138,S,,1,female
,21.49593842121539,S,,0,female
24.684388648004145,7.145616855051916,S,A186,0,female
35.27726899973521,17.05218359346524,S,,0,male
14.222169257187907,8.99860231606217,Q,,1,female
,,C,,0,female
47.43888944240622,14.143347486978637,Q,,0,male
43.43426736050103,8.729810864697175,Q,,0,male
8.79343313889045,12.664319680108134,C,,0,male
41.60769499492474,10.444653246609473,S,E32,0,female
35.66797122689992,8.0064919779187,S,A64,0,female
7.5262025401440535,42.85927514311546,C,,0,male
29.659836627208584,15.609467089269701,C,,0,female
35.103482846465674,,S,,1,female
37.78505383352411,12.983813089802384,S,,0,male
32.48165913728398,38.10319739243572,C,,0,female
34.07723983586332,11.787609727522284,S,F50,0,male
50.63055949154334,57.30688162594639,S,,0,male
47.16447473874952,11.02688698210324,S,,0,male
,28.57081205176021,S,A202,1,female
25.55586023227245,41.49807369675575,S,,1,female
27.69488561438468,27.52613124595069,C,C233,1,male
,7.674124518770313,C,B154,0,male
31.31856281525237,,S,D106,1,female
47.48260881374709,45.56089092046126,S,,0,male
14.788049965731735,11.436065255232123,S,,0,male
34.70961314165821,39.76446044519755,S,B29,0,male
17.178471317849873,,S,,0,female
20.593231668484524,22.175900218113057,C,,1,female
50.68351087838049,7.611992058034837,C,C204,0,female
22.40419051843445,13.120982910927768,S,,0,male
,10.883909802175431,Q,,0,male
3.8029463751461807,23.52161428850972,S,,0,female
56.07244585952832,21.43957055249321,C,D60,0,female
38.43713424829099,27.7671849881852,S,,0,female
27.445002202896337,14.248252218159365,C,B8,1,female
38.057651139998526,,S,B212,0,female
,22.82623106305202,S,,1,female
46.5554303845372,9.769719623003729,S,,0,male
25.464213143049978,42.729765790669866,C,,0,male
27.143026789321915,18.538215967734125,Q,,1,female
23.116821390483217,15.985873455368086,C,,0,male
21.870880361561813,27.757968050324433,C,,0,male
39.72538856279772,19.040053712574153,S,,0,male
33.58269590145912,6.2925336661482305,C,B57,1,female
39.12447397964256,9.554374098585226,C,B32,0,male
29.876874347202,,S,B129,0,female
37.18479735508053,21.300254979051292,S,,0,male
24.136117585049462,6.189798528986638,S,,0,female
61.216245779733676,25.699677590368015,S,,0,female
8.04897416997302,,S,,0,male
47.653122529881784,10.890055498837352,C,,0,female
49.15070431009359,9.01228901484488,C,,0,female
18.069776716481687,40.44530752283238,S,,1,female
61.209830547783625,5.074109997491124,Q,F166,0,female
43.93686396123445,11.17554096570696,C,,0,male
43.59594609552076,21.847548886420665,S,E130,0,male
30.392310618362274,60.63390034111174,Q,,0,male
26.95883378493853,29.597820813231255,Q,,1,male
27.068276421445486,11.109301930364467,S,,0,female
35.46742834847324,,Q,D62,1,female
49.616607850474544,7.778889733315579,S,,0,female
32.53839905005987,24.185065528709274,S,,1,male
17.239789276077936,28.260052981054635,S,E57,0,female
41.541978873389716,10.839740881007428,C,,1,female
42.89611044952709,,Q,,1,female
39.165233398269,,S,E73,0,male
40.43698469134976,32.67465494572799,S,,0,male
26.207006177790685,5.541599376367189,S,E171,0,female
16.994151660171887,25.393246761966797,C,,0,female
17.845291971029084,15.05221759905406,S,B167,0,male
7.103514521589989,44.91593574174235,S,C13,0,female
33.317280561643294,19.476595017246602,S,F210,1,female
28.83171703482769,48.156719096346386,S,,0,male
23.840172136584076,28.6550282973834,Q,,0,female
0.4,18.3704625521225,Q,A87,0,female
12.537555424281635,34.86099270973972,S,,0,male
45.691769119644334,35.0172544804891,C,F98,0,male
,27.947758598897043,C,F113,1,female
35.04828348719578,5.0,S,,1,male
10.530403980346414,10.096690091908435,S,,0,male
50.14187675302924,52.92490873267424,C,D11,0,male
27.983612759234532,8.338121083119843,S,,0,male
,37.252639636735,C,,1,female
62.560917086343586,32.934372187589055,S,,0,male
51.230161408251654,12.08510070154781,C,A133,0,female
25.708081301981192,5.0,S,,0,male
21.69491741181497,13.487471013400175,S,,0,male
25.442369838726556,86.02264112873559,S,,0,male
,10.97594319352887,S,,0,female
,11.519253568650385,C,,0,female
24.466581969951395,9.991076181987552,C,,0,female
50.540537509926594,47.00947295262533,S,,0,male
28.401061515110282,16.94476610644804,C,,0,male
62.19424730252247,12.959973416623969,S,,0,male
31.270395892530424,54.0241847496573,S,,0,male
54.99445751914619,30.13375167202614,Q,D143,0,male
35.002471917948775,10.553914468823919,S,,0,male
43.48144802549227,8.52916325446723,C,,0,male
19.85544527875186,45.182912594391574,S,,0,male
18.047370883776235,20.322968804443125,S,A110,0,male
36.43588337020982,6.79138696199437,C,,0,female
43.83974539451441,5.765079934893555,C,D142,0,male
,9.196039473539834,S,,1,female
,8.43475599863232,Q,,0,female
10.95638287194942,5.0,C,,0,male
10.020090369392623,9.303076104057537,C,B176,0,male
5.253290418848666,10.555463644352733,S,,0,female
31.532795032259227,14.528657788568626,S,D94,0,male
45.75061490391235,65.6959336965344,C,,0,male
29.81217898305268,16.663316882862862,C,,0,female
0.4,17.86239408145977,S,,0,male
27.329353555316317,28.68799534670587,S,A164,0,female
27.7208140471435,17.011291853867846,S,B45,0,male
59.34398250315615,26.578618445664077,S,,0,male
9.600069219126212,24.445115327763396,S,,0,male
24.53051356361126,21.885230346890882,C,D166,0,female
53.8819375276239,139.2855662460742,C,,0,male
36.299696778851676,38.0076741567765,Q,,0,female
37.88638302922995,9.419618706059337,C,,0,male
31.604182118334293,26.027548384273267,S,,0,male
,11.539595810018684,C,D147,0,male
40.8865334238995,27.450257122234746,C,,1,female
18.66719153550127,7.670400328034503,C,,0,male
42.2928201047148,9.249360244180819,S,B221,0,female
10.777957763602451,25.5525034373735,C,A170,0,female
34.59715161964154,,S,,0,female
,28.5555423220035,S,,1,male
21.37189676531049,36.5208063138178,S,,0,male
29.682406145440947,26.093154262574867,S,,0,male
21.284437862682257,,Q,,0,female
14.996181423935578,14.117493582951687,S,,0,male
25.049393617408978,35.48468752489475,S,,1,female
14.544159104796739,41.15788245531903,C,C87,0,female
34.519164497305475,19.217455681190838,Q,,0,male
13.89880308186691,18.507050558589643,S,,0,male
39.96767832187472,61.19001778983962,S,,0,male
13.45929304899652,19.800451770431334,S,E242,1,female
22.071871181865912,21.17836431233985,C,,0,male
,28.18974150737049,C,,0,male
,18.756411128612616,S,,0,male
34.624059238632285,11.310842444868827,Q,,0,male
27.03572676437848,26.169010434819498,C,,0,female
36.982072174976125,19.547970943414366,C,,0,female
0.49930713738436694,72.93545190622024,S,,0,female
29.396129745027295,34.88001346939888,Q,D211,0,female
57.965198489266676,13.238938843035903,S,,0,male
31.852851089637415,33.45971418170437,S,F163,0,female
30.950784368370698,24.915898266181106,S,,0,female
37.67379731499074,50.22929445427845,S,,0,male
42.53847340640084,13.913812489496046,S,,1,female
2.0354662995419646,22.92145344924012,S,,0,male
6.447429254925624,18.739515930032184,S,,0,male
32.94407807520605,20.924811252439564,S,E131,1,female
19.991728133434865,10.808801281206303,C,,1,female
48.3683536710788,,C,,0,male
25.587558541606864,,S,,1,female
2.91656970001635,49.385483851175174,S,C225,1,female
12.247805164184042,19.94506817715034,S,,0,female
0.4,15.055032854451069,C,,0,female
26.722242478039224,34.900671320256826,C,,0,male
27.362622218298633,11.519680642522422,S,,0,male
24.05752206305343,42.926492432695966,Q,,0,male
45.10430654641634,42.86216054751287,C,,0,female
46.77927771123371,48.42882676738366,Q,,0,male
27.614562073014444,26.14442799641877,C,,0,male
0.4,14.288464482531213,S,E137,1,female
38.64194212689162,21.680893924770203,Q,,0,male
37.775043199120056,26.207568066491838,Q,,0,male
34.33148198219723,13.570534322778876,C,,1,female
43.74071649031362,51.06919113870975,Q,D222,0,female
13.69240664954544,30.14620116220525,Q,,0,male
,10.755786956597873,C,,0,female
16.56801145601385,75.03926977641169,S,B117,0,male
,21.502570639604937,S,,0,male
6.377132278213077,9.338334058509776,C,E25,0,female
16.976294378219286,11.232620773777995,C,,0,male
,56.908716432229575,S,,0,male
26.3474024779881,72.05930361781841,S,A35,0,male
41.75891647185917,40.71674925647793,Q,,0,male
,50.57796737070804,S,,0,male
28.530585815997583,47.06976303825958,S,,0,male
49.093904549057655,29.66124486299869,C,A77,0,female
26.686776454873396,25.287981705512546,S,,0,male
5.069666494111413,29.309281368961212,S,C81,0,female
18.75463871267613,33.62301525143611,C,,0,male
37.71668420182372,11.95179403344946,Q,,0,female
35.53712748907511,33.527671423713294,S,,0,female
8.061184496703865,55.75860750370643,S,C182,1,female
19.859204728285185,17.38380977167593,S,,0,male
21.85590111116855,16.13073648257297,C,A242,0,male
,28.03860796914543,S,,0,female
10.73720975957828,12.746283191507727,S,,1,female
21.2028044863273,7.990289311812427,C,F146,0,male
19.799453206366614,44.853576462252434,Q,,0,male
40.80146563666687,,S,,0,male
,20.34660373037439,S,,0,female
,13.103933748749904,C,,1,female
24.511442857809758,49.09358479898466,S,,0,female
31.958940368547587,36.49675347706919,C,,0,female
18.567948495621952,16.970598066366733,S,,0,male
13.944350849655827,8.794019117362941,S,B203,0,male
16.836903075039963,15.754863899287658,S,,0,female
21.112615704399605,29.937350755757365,S,D75,0,male
13.711366802908206,22.920804529252898,C,,0,male
32.26883382688025,21.679532899566375,C,,0,female
40.21601943297192,23.29384427892872,C,,1,male
7.780623788824615,34.163484262946604,C,,0,male
30.351801957024467,19.505540572880772,S,,0,female
26.9208988662713,27.522653117980344,Q,,0,male
34.78112159751524,10.065931010129853,Q,,0,male
29.81885724654977,120.0244586243444,S,,0,female
,16.466013627306555,C,B211,0,male
12.326549815999684,23.16204865777544,C,A11,1,female
30.41193005818962,,S,,0,female
44.402932876437134,15.0660917810878,S,,1,female
,20.195854407115565,S,,1,male
34.84017211722212,20.02482376686451,Q,,0,male
46.654708074027006,,C,,0,male
27.857637733113016,27.303437168608344,C,,1,female
37.702834944370174,6.331547728991957,Q,A213,0,female
,68.50425839536528,S,,1,male
28.328873210123724,34.99060579079774,Q,,0,female
7.307210743685879,31.418146825442044,S,C229,0,female
0.4,5.955710583996839,C,E153,0,female
43.19872121715385,11.533201107876753,S,,0,male
16.210071011857814,53.119366781255664,S,,0,male
23.622610169951972,300.0,S,C188,0,female
,,S,,0,female
,41.506929415920375,S,,0,female
27.56627219867537,,S,D183,0,male
,11.097856294029024,C,D206,0,male
35.29159397192578,40.31089816159671,Q,,0,male
36.33553786571429,9.292009748465201,S,,1,female
34.4918950485445,8.607125307942285,S,,0,male
33.340411072998215,8.236120930302414,S,A173,0,female
52.088754869046404,39.765744572478006,C,C75,0,male
15.053687233371596,19.294308606185297,C,,0,male
,21.55484613522485,Q,F239,0,male
45.857657487274246,,S,,1,male
47.70355733073251,9.133951648371287,S,,0,male
10.09530890917598,12.559638336839036,Q,,0,male
25.62702381681782,13.009783555707667,C,C19,0,male
49.013695342141645,7.510559674811745,S,,1,female
37.113107472786915,14.112387154275876,Q,A201,0,male
32.73368244071682,9.422358987345062,S,F20,0,female
26.952414291914806,30.09541817916484,S,D50,0,male
24.626787040091564,31.902352232772554,S,,0,male
34.03506688326454,,C,,0,female
26.466762250217233,16.319451910007675,Q,,0,male
29.40389930537778,73.64394430503255,S,,1,female
31.100381885610524,10.109402906806114,S,,0,female
20.506998601091013,27.07596604157786,S,,0,male
,21.625330886312078,S,,0,male
70.79942507781587,43.16462484603186,C,,0,female
5.122187049434948,24.700581576158115,S,,0,male
34.53617533865972,14.8513855726754,Q,,0,male
19.35733875933532,,C,,0,male
38.0836360852695,21.262797741842455,S,,0,male
30.651804626590053,18.83681825400255,C,,0,female
40.66596683659449,,C,,0,female
46.457092071122915,47.95015459052544,S,,0,female
32.69389564875454,42.37266714267938,S,,0,female
45.84873203779849,9.670380732084412,C,,0,female
0.4,16.272752079363354,C,,1,female
52.26633217082433,17.15757953637318,C,,0,male
35.250870126492764,8.939117222743574,S,,0,male
45.08980698043255,5.437082503853068,C,,0,female
12.921739572218698,12.560853890748218,C,C56,1,male
,,S,,0,male
32.04313611802684,7.323853813195285,S,E221,0,male
29.761469549275517,22.734519104882416,S,A195,1,female
33.96296023213986,45.33137566709609,C,,0,male
,36.21528626869746,S,C63,0,male
5.286915585760111,18.38104632711298,Q,,0,female
43.63346700404233,5.538434128022164,S,,0,female
30.11594673941098,33.14830680188977,C,,0,male
27.14705394425633,22.252948536908555,S,,0,female
9.404386718611535,27.032660319826988,C,B167,0,female
37.04268135727611,,S,F183,0,female
0.4,11.275495817072686,C,,0,male
39.077516157341975,,Q,E239,0,male
9.110518303378113,9.607862709919612,S,A98,0,male
,28.22566153829557,S,A135,0,female
28.331636277409114,20.46770199383651,S,,0,male
46.37353406211437,8.576747044607611,S,,0,female
27.498827633805536,7.434994437613748,C,,0,male
20.28206014396068,,S,,0,male
22.907562256403157,8.39581805329952,C,,0,female
47.82035876256529,,S,,0,male
37.50815756853251,15.059381883868545,Q,B91,0,female
24.601180258675743,12.948985961751957,S,,0,female
26.68975012049681,11.813069673131952,Q,,0,male
8.059520731803742,24.147622030547225,S,,0,female
35.43863881192157,20.693641033592538,Q,,0,female
5.36258009226348,23.135542904885195,C,B71,0,female
,22.78473081842031,S,,0,male
31.800702294877723,19.095698960535845,C,,1,male
63.417325194034916,9.745528764594962,S,D50,0,male
14.598102247859718,12.04601513781522,S,A48,1,female
28.562730725431138,15.237013498700856,S,D245,1,male
55.176027812922875,85.2541390304467,Q,E222,0,male
46.6794549640798,7.81319972387802,C,,0,male
20.253031277881405,14.980007034446421,S,A121,0,male
33.13554399722827,21.515786942443984,C,,0,female
30.027990989811222,16.243081637068293,S,,0,female
33.9473821435182,42.59678065779575,S,,0,female
20.218473896212384,16.184458803200005,S,D93,0,female
,17.044388351229802,S,,0,female
,35.52511671929361,C,A71,0,female
31.89172832615315,71.34292386647412,S,D108,0,female
36.300289427905646,53.798676245555505,S,,0,female
26.816128222985625,18.25323420652956,S,,0,male
7.389287531812971,19.4012995664556,Q,,0,male
43.83944607992047,,C,,1,female
,22.262409554503737,S,,0,female
